id,url,user_login,user_id,user_node_id,user_avatar_url,user_gravatar_id,user_url,user_html_url,user_followers_url,user_following_url,user_gists_url,user_starred_url,user_subscriptions_url,user_organizations_url,user_repos_url,user_events_url,user_received_events_url,user_type,user_site_admin
1154944516,https://api.github.com/repos/pandas-dev/pandas/issues/46191,mroeschke,10647082,MDQ6VXNlcjEwNjQ3MDgy,https://avatars.githubusercontent.com/u/10647082?v=4,,https://api.github.com/users/mroeschke,https://github.com/mroeschke,https://api.github.com/users/mroeschke/followers,https://api.github.com/users/mroeschke/following{/other_user},https://api.github.com/users/mroeschke/gists{/gist_id},https://api.github.com/users/mroeschke/starred{/owner}{/repo},https://api.github.com/users/mroeschke/subscriptions,https://api.github.com/users/mroeschke/orgs,https://api.github.com/users/mroeschke/repos,https://api.github.com/users/mroeschke/events{/privacy},https://api.github.com/users/mroeschke/received_events,User,False
1154873846,https://api.github.com/repos/pandas-dev/pandas/issues/46190,rogimus,96553566,U_kgDOBcFKXg,https://avatars.githubusercontent.com/u/96553566?v=4,,https://api.github.com/users/rogimus,https://github.com/rogimus,https://api.github.com/users/rogimus/followers,https://api.github.com/users/rogimus/following{/other_user},https://api.github.com/users/rogimus/gists{/gist_id},https://api.github.com/users/rogimus/starred{/owner}{/repo},https://api.github.com/users/rogimus/subscriptions,https://api.github.com/users/rogimus/orgs,https://api.github.com/users/rogimus/repos,https://api.github.com/users/rogimus/events{/privacy},https://api.github.com/users/rogimus/received_events,User,False
1154770137,https://api.github.com/repos/pandas-dev/pandas/issues/46189,AlphaScorpii-dev,12093095,MDQ6VXNlcjEyMDkzMDk1,https://avatars.githubusercontent.com/u/12093095?v=4,,https://api.github.com/users/AlphaScorpii-dev,https://github.com/AlphaScorpii-dev,https://api.github.com/users/AlphaScorpii-dev/followers,https://api.github.com/users/AlphaScorpii-dev/following{/other_user},https://api.github.com/users/AlphaScorpii-dev/gists{/gist_id},https://api.github.com/users/AlphaScorpii-dev/starred{/owner}{/repo},https://api.github.com/users/AlphaScorpii-dev/subscriptions,https://api.github.com/users/AlphaScorpii-dev/orgs,https://api.github.com/users/AlphaScorpii-dev/repos,https://api.github.com/users/AlphaScorpii-dev/events{/privacy},https://api.github.com/users/AlphaScorpii-dev/received_events,User,False
1154652831,https://api.github.com/repos/pandas-dev/pandas/issues/46188,jbrockmendel,8078968,MDQ6VXNlcjgwNzg5Njg=,https://avatars.githubusercontent.com/u/8078968?v=4,,https://api.github.com/users/jbrockmendel,https://github.com/jbrockmendel,https://api.github.com/users/jbrockmendel/followers,https://api.github.com/users/jbrockmendel/following{/other_user},https://api.github.com/users/jbrockmendel/gists{/gist_id},https://api.github.com/users/jbrockmendel/starred{/owner}{/repo},https://api.github.com/users/jbrockmendel/subscriptions,https://api.github.com/users/jbrockmendel/orgs,https://api.github.com/users/jbrockmendel/repos,https://api.github.com/users/jbrockmendel/events{/privacy},https://api.github.com/users/jbrockmendel/received_events,User,False
1154543878,https://api.github.com/repos/pandas-dev/pandas/issues/46187,theinexorable,51996504,MDQ6VXNlcjUxOTk2NTA0,https://avatars.githubusercontent.com/u/51996504?v=4,,https://api.github.com/users/theinexorable,https://github.com/theinexorable,https://api.github.com/users/theinexorable/followers,https://api.github.com/users/theinexorable/following{/other_user},https://api.github.com/users/theinexorable/gists{/gist_id},https://api.github.com/users/theinexorable/starred{/owner}{/repo},https://api.github.com/users/theinexorable/subscriptions,https://api.github.com/users/theinexorable/orgs,https://api.github.com/users/theinexorable/repos,https://api.github.com/users/theinexorable/events{/privacy},https://api.github.com/users/theinexorable/received_events,User,False
1154531643,https://api.github.com/repos/pandas-dev/pandas/issues/46186,attack68,24256554,MDQ6VXNlcjI0MjU2NTU0,https://avatars.githubusercontent.com/u/24256554?v=4,,https://api.github.com/users/attack68,https://github.com/attack68,https://api.github.com/users/attack68/followers,https://api.github.com/users/attack68/following{/other_user},https://api.github.com/users/attack68/gists{/gist_id},https://api.github.com/users/attack68/starred{/owner}{/repo},https://api.github.com/users/attack68/subscriptions,https://api.github.com/users/attack68/orgs,https://api.github.com/users/attack68/repos,https://api.github.com/users/attack68/events{/privacy},https://api.github.com/users/attack68/received_events,User,False
1154522327,https://api.github.com/repos/pandas-dev/pandas/issues/46185,RagBlufThim,25440862,MDQ6VXNlcjI1NDQwODYy,https://avatars.githubusercontent.com/u/25440862?v=4,,https://api.github.com/users/RagBlufThim,https://github.com/RagBlufThim,https://api.github.com/users/RagBlufThim/followers,https://api.github.com/users/RagBlufThim/following{/other_user},https://api.github.com/users/RagBlufThim/gists{/gist_id},https://api.github.com/users/RagBlufThim/starred{/owner}{/repo},https://api.github.com/users/RagBlufThim/subscriptions,https://api.github.com/users/RagBlufThim/orgs,https://api.github.com/users/RagBlufThim/repos,https://api.github.com/users/RagBlufThim/events{/privacy},https://api.github.com/users/RagBlufThim/received_events,User,False
1154402347,https://api.github.com/repos/pandas-dev/pandas/issues/46182,jbrockmendel,8078968,MDQ6VXNlcjgwNzg5Njg=,https://avatars.githubusercontent.com/u/8078968?v=4,,https://api.github.com/users/jbrockmendel,https://github.com/jbrockmendel,https://api.github.com/users/jbrockmendel/followers,https://api.github.com/users/jbrockmendel/following{/other_user},https://api.github.com/users/jbrockmendel/gists{/gist_id},https://api.github.com/users/jbrockmendel/starred{/owner}{/repo},https://api.github.com/users/jbrockmendel/subscriptions,https://api.github.com/users/jbrockmendel/orgs,https://api.github.com/users/jbrockmendel/repos,https://api.github.com/users/jbrockmendel/events{/privacy},https://api.github.com/users/jbrockmendel/received_events,User,False
1154388106,https://api.github.com/repos/pandas-dev/pandas/issues/46181,jbrockmendel,8078968,MDQ6VXNlcjgwNzg5Njg=,https://avatars.githubusercontent.com/u/8078968?v=4,,https://api.github.com/users/jbrockmendel,https://github.com/jbrockmendel,https://api.github.com/users/jbrockmendel/followers,https://api.github.com/users/jbrockmendel/following{/other_user},https://api.github.com/users/jbrockmendel/gists{/gist_id},https://api.github.com/users/jbrockmendel/starred{/owner}{/repo},https://api.github.com/users/jbrockmendel/subscriptions,https://api.github.com/users/jbrockmendel/orgs,https://api.github.com/users/jbrockmendel/repos,https://api.github.com/users/jbrockmendel/events{/privacy},https://api.github.com/users/jbrockmendel/received_events,User,False
1154245877,https://api.github.com/repos/pandas-dev/pandas/issues/46180,attack68,24256554,MDQ6VXNlcjI0MjU2NTU0,https://avatars.githubusercontent.com/u/24256554?v=4,,https://api.github.com/users/attack68,https://github.com/attack68,https://api.github.com/users/attack68/followers,https://api.github.com/users/attack68/following{/other_user},https://api.github.com/users/attack68/gists{/gist_id},https://api.github.com/users/attack68/starred{/owner}{/repo},https://api.github.com/users/attack68/subscriptions,https://api.github.com/users/attack68/orgs,https://api.github.com/users/attack68/repos,https://api.github.com/users/attack68/events{/privacy},https://api.github.com/users/attack68/received_events,User,False
1154193534,https://api.github.com/repos/pandas-dev/pandas/issues/46179,johannes-mueller,5902745,MDQ6VXNlcjU5MDI3NDU=,https://avatars.githubusercontent.com/u/5902745?v=4,,https://api.github.com/users/johannes-mueller,https://github.com/johannes-mueller,https://api.github.com/users/johannes-mueller/followers,https://api.github.com/users/johannes-mueller/following{/other_user},https://api.github.com/users/johannes-mueller/gists{/gist_id},https://api.github.com/users/johannes-mueller/starred{/owner}{/repo},https://api.github.com/users/johannes-mueller/subscriptions,https://api.github.com/users/johannes-mueller/orgs,https://api.github.com/users/johannes-mueller/repos,https://api.github.com/users/johannes-mueller/events{/privacy},https://api.github.com/users/johannes-mueller/received_events,User,False
1153888271,https://api.github.com/repos/pandas-dev/pandas/issues/46178,tritemio,4156237,MDQ6VXNlcjQxNTYyMzc=,https://avatars.githubusercontent.com/u/4156237?v=4,,https://api.github.com/users/tritemio,https://github.com/tritemio,https://api.github.com/users/tritemio/followers,https://api.github.com/users/tritemio/following{/other_user},https://api.github.com/users/tritemio/gists{/gist_id},https://api.github.com/users/tritemio/starred{/owner}{/repo},https://api.github.com/users/tritemio/subscriptions,https://api.github.com/users/tritemio/orgs,https://api.github.com/users/tritemio/repos,https://api.github.com/users/tritemio/events{/privacy},https://api.github.com/users/tritemio/received_events,User,False
1153704239,https://api.github.com/repos/pandas-dev/pandas/issues/46177,mroeschke,10647082,MDQ6VXNlcjEwNjQ3MDgy,https://avatars.githubusercontent.com/u/10647082?v=4,,https://api.github.com/users/mroeschke,https://github.com/mroeschke,https://api.github.com/users/mroeschke/followers,https://api.github.com/users/mroeschke/following{/other_user},https://api.github.com/users/mroeschke/gists{/gist_id},https://api.github.com/users/mroeschke/starred{/owner}{/repo},https://api.github.com/users/mroeschke/subscriptions,https://api.github.com/users/mroeschke/orgs,https://api.github.com/users/mroeschke/repos,https://api.github.com/users/mroeschke/events{/privacy},https://api.github.com/users/mroeschke/received_events,User,False
1153565414,https://api.github.com/repos/pandas-dev/pandas/issues/46176,mach881040,100502242,U_kgDOBf2K4g,https://avatars.githubusercontent.com/u/100502242?v=4,,https://api.github.com/users/mach881040,https://github.com/mach881040,https://api.github.com/users/mach881040/followers,https://api.github.com/users/mach881040/following{/other_user},https://api.github.com/users/mach881040/gists{/gist_id},https://api.github.com/users/mach881040/starred{/owner}{/repo},https://api.github.com/users/mach881040/subscriptions,https://api.github.com/users/mach881040/orgs,https://api.github.com/users/mach881040/repos,https://api.github.com/users/mach881040/events{/privacy},https://api.github.com/users/mach881040/received_events,User,False
1153468610,https://api.github.com/repos/pandas-dev/pandas/issues/46174,fractionalhare,10540830,MDQ6VXNlcjEwNTQwODMw,https://avatars.githubusercontent.com/u/10540830?v=4,,https://api.github.com/users/fractionalhare,https://github.com/fractionalhare,https://api.github.com/users/fractionalhare/followers,https://api.github.com/users/fractionalhare/following{/other_user},https://api.github.com/users/fractionalhare/gists{/gist_id},https://api.github.com/users/fractionalhare/starred{/owner}{/repo},https://api.github.com/users/fractionalhare/subscriptions,https://api.github.com/users/fractionalhare/orgs,https://api.github.com/users/fractionalhare/repos,https://api.github.com/users/fractionalhare/events{/privacy},https://api.github.com/users/fractionalhare/received_events,User,False
1153437571,https://api.github.com/repos/pandas-dev/pandas/issues/46173,macsakow,10297014,MDQ6VXNlcjEwMjk3MDE0,https://avatars.githubusercontent.com/u/10297014?v=4,,https://api.github.com/users/macsakow,https://github.com/macsakow,https://api.github.com/users/macsakow/followers,https://api.github.com/users/macsakow/following{/other_user},https://api.github.com/users/macsakow/gists{/gist_id},https://api.github.com/users/macsakow/starred{/owner}{/repo},https://api.github.com/users/macsakow/subscriptions,https://api.github.com/users/macsakow/orgs,https://api.github.com/users/macsakow/repos,https://api.github.com/users/macsakow/events{/privacy},https://api.github.com/users/macsakow/received_events,User,False
1153397978,https://api.github.com/repos/pandas-dev/pandas/issues/46171,Dr-Irv,15113894,MDQ6VXNlcjE1MTEzODk0,https://avatars.githubusercontent.com/u/15113894?v=4,,https://api.github.com/users/Dr-Irv,https://github.com/Dr-Irv,https://api.github.com/users/Dr-Irv/followers,https://api.github.com/users/Dr-Irv/following{/other_user},https://api.github.com/users/Dr-Irv/gists{/gist_id},https://api.github.com/users/Dr-Irv/starred{/owner}{/repo},https://api.github.com/users/Dr-Irv/subscriptions,https://api.github.com/users/Dr-Irv/orgs,https://api.github.com/users/Dr-Irv/repos,https://api.github.com/users/Dr-Irv/events{/privacy},https://api.github.com/users/Dr-Irv/received_events,User,False
1153244393,https://api.github.com/repos/pandas-dev/pandas/issues/46167,weikhor,36619387,MDQ6VXNlcjM2NjE5Mzg3,https://avatars.githubusercontent.com/u/36619387?v=4,,https://api.github.com/users/weikhor,https://github.com/weikhor,https://api.github.com/users/weikhor/followers,https://api.github.com/users/weikhor/following{/other_user},https://api.github.com/users/weikhor/gists{/gist_id},https://api.github.com/users/weikhor/starred{/owner}{/repo},https://api.github.com/users/weikhor/subscriptions,https://api.github.com/users/weikhor/orgs,https://api.github.com/users/weikhor/repos,https://api.github.com/users/weikhor/events{/privacy},https://api.github.com/users/weikhor/received_events,User,False
1152939467,https://api.github.com/repos/pandas-dev/pandas/issues/46166,J0,8011761,MDQ6VXNlcjgwMTE3NjE=,https://avatars.githubusercontent.com/u/8011761?v=4,,https://api.github.com/users/J0,https://github.com/J0,https://api.github.com/users/J0/followers,https://api.github.com/users/J0/following{/other_user},https://api.github.com/users/J0/gists{/gist_id},https://api.github.com/users/J0/starred{/owner}{/repo},https://api.github.com/users/J0/subscriptions,https://api.github.com/users/J0/orgs,https://api.github.com/users/J0/repos,https://api.github.com/users/J0/events{/privacy},https://api.github.com/users/J0/received_events,User,False
1152647346,https://api.github.com/repos/pandas-dev/pandas/issues/46164,lukemanley,8519523,MDQ6VXNlcjg1MTk1MjM=,https://avatars.githubusercontent.com/u/8519523?v=4,,https://api.github.com/users/lukemanley,https://github.com/lukemanley,https://api.github.com/users/lukemanley/followers,https://api.github.com/users/lukemanley/following{/other_user},https://api.github.com/users/lukemanley/gists{/gist_id},https://api.github.com/users/lukemanley/starred{/owner}{/repo},https://api.github.com/users/lukemanley/subscriptions,https://api.github.com/users/lukemanley/orgs,https://api.github.com/users/lukemanley/repos,https://api.github.com/users/lukemanley/events{/privacy},https://api.github.com/users/lukemanley/received_events,User,False
1151916356,https://api.github.com/repos/pandas-dev/pandas/issues/46162,weikhor,36619387,MDQ6VXNlcjM2NjE5Mzg3,https://avatars.githubusercontent.com/u/36619387?v=4,,https://api.github.com/users/weikhor,https://github.com/weikhor,https://api.github.com/users/weikhor/followers,https://api.github.com/users/weikhor/following{/other_user},https://api.github.com/users/weikhor/gists{/gist_id},https://api.github.com/users/weikhor/starred{/owner}{/repo},https://api.github.com/users/weikhor/subscriptions,https://api.github.com/users/weikhor/orgs,https://api.github.com/users/weikhor/repos,https://api.github.com/users/weikhor/events{/privacy},https://api.github.com/users/weikhor/received_events,User,False
1150920527,https://api.github.com/repos/pandas-dev/pandas/issues/46156,lukemanley,8519523,MDQ6VXNlcjg1MTk1MjM=,https://avatars.githubusercontent.com/u/8519523?v=4,,https://api.github.com/users/lukemanley,https://github.com/lukemanley,https://api.github.com/users/lukemanley/followers,https://api.github.com/users/lukemanley/following{/other_user},https://api.github.com/users/lukemanley/gists{/gist_id},https://api.github.com/users/lukemanley/starred{/owner}{/repo},https://api.github.com/users/lukemanley/subscriptions,https://api.github.com/users/lukemanley/orgs,https://api.github.com/users/lukemanley/repos,https://api.github.com/users/lukemanley/events{/privacy},https://api.github.com/users/lukemanley/received_events,User,False
1150876170,https://api.github.com/repos/pandas-dev/pandas/issues/46154,milotoor,4667801,MDQ6VXNlcjQ2Njc4MDE=,https://avatars.githubusercontent.com/u/4667801?v=4,,https://api.github.com/users/milotoor,https://github.com/milotoor,https://api.github.com/users/milotoor/followers,https://api.github.com/users/milotoor/following{/other_user},https://api.github.com/users/milotoor/gists{/gist_id},https://api.github.com/users/milotoor/starred{/owner}{/repo},https://api.github.com/users/milotoor/subscriptions,https://api.github.com/users/milotoor/orgs,https://api.github.com/users/milotoor/repos,https://api.github.com/users/milotoor/events{/privacy},https://api.github.com/users/milotoor/received_events,User,False
1150754239,https://api.github.com/repos/pandas-dev/pandas/issues/46152,tehunter,7980666,MDQ6VXNlcjc5ODA2NjY=,https://avatars.githubusercontent.com/u/7980666?v=4,,https://api.github.com/users/tehunter,https://github.com/tehunter,https://api.github.com/users/tehunter/followers,https://api.github.com/users/tehunter/following{/other_user},https://api.github.com/users/tehunter/gists{/gist_id},https://api.github.com/users/tehunter/starred{/owner}{/repo},https://api.github.com/users/tehunter/subscriptions,https://api.github.com/users/tehunter/orgs,https://api.github.com/users/tehunter/repos,https://api.github.com/users/tehunter/events{/privacy},https://api.github.com/users/tehunter/received_events,User,False
1150712051,https://api.github.com/repos/pandas-dev/pandas/issues/46149,jukiewiczm,8179126,MDQ6VXNlcjgxNzkxMjY=,https://avatars.githubusercontent.com/u/8179126?v=4,,https://api.github.com/users/jukiewiczm,https://github.com/jukiewiczm,https://api.github.com/users/jukiewiczm/followers,https://api.github.com/users/jukiewiczm/following{/other_user},https://api.github.com/users/jukiewiczm/gists{/gist_id},https://api.github.com/users/jukiewiczm/starred{/owner}{/repo},https://api.github.com/users/jukiewiczm/subscriptions,https://api.github.com/users/jukiewiczm/orgs,https://api.github.com/users/jukiewiczm/repos,https://api.github.com/users/jukiewiczm/events{/privacy},https://api.github.com/users/jukiewiczm/received_events,User,False
1150218652,https://api.github.com/repos/pandas-dev/pandas/issues/46147,harahu,6145801,MDQ6VXNlcjYxNDU4MDE=,https://avatars.githubusercontent.com/u/6145801?v=4,,https://api.github.com/users/harahu,https://github.com/harahu,https://api.github.com/users/harahu/followers,https://api.github.com/users/harahu/following{/other_user},https://api.github.com/users/harahu/gists{/gist_id},https://api.github.com/users/harahu/starred{/owner}{/repo},https://api.github.com/users/harahu/subscriptions,https://api.github.com/users/harahu/orgs,https://api.github.com/users/harahu/repos,https://api.github.com/users/harahu/events{/privacy},https://api.github.com/users/harahu/received_events,User,False
1150080362,https://api.github.com/repos/pandas-dev/pandas/issues/46144,mroeschke,10647082,MDQ6VXNlcjEwNjQ3MDgy,https://avatars.githubusercontent.com/u/10647082?v=4,,https://api.github.com/users/mroeschke,https://github.com/mroeschke,https://api.github.com/users/mroeschke/followers,https://api.github.com/users/mroeschke/following{/other_user},https://api.github.com/users/mroeschke/gists{/gist_id},https://api.github.com/users/mroeschke/starred{/owner}{/repo},https://api.github.com/users/mroeschke/subscriptions,https://api.github.com/users/mroeschke/orgs,https://api.github.com/users/mroeschke/repos,https://api.github.com/users/mroeschke/events{/privacy},https://api.github.com/users/mroeschke/received_events,User,False
1149585395,https://api.github.com/repos/pandas-dev/pandas/issues/46141,vnlitvinov,45396231,MDQ6VXNlcjQ1Mzk2MjMx,https://avatars.githubusercontent.com/u/45396231?v=4,,https://api.github.com/users/vnlitvinov,https://github.com/vnlitvinov,https://api.github.com/users/vnlitvinov/followers,https://api.github.com/users/vnlitvinov/following{/other_user},https://api.github.com/users/vnlitvinov/gists{/gist_id},https://api.github.com/users/vnlitvinov/starred{/owner}{/repo},https://api.github.com/users/vnlitvinov/subscriptions,https://api.github.com/users/vnlitvinov/orgs,https://api.github.com/users/vnlitvinov/repos,https://api.github.com/users/vnlitvinov/events{/privacy},https://api.github.com/users/vnlitvinov/received_events,User,False
1149320791,https://api.github.com/repos/pandas-dev/pandas/issues/46140,weikhor,36619387,MDQ6VXNlcjM2NjE5Mzg3,https://avatars.githubusercontent.com/u/36619387?v=4,,https://api.github.com/users/weikhor,https://github.com/weikhor,https://api.github.com/users/weikhor/followers,https://api.github.com/users/weikhor/following{/other_user},https://api.github.com/users/weikhor/gists{/gist_id},https://api.github.com/users/weikhor/starred{/owner}{/repo},https://api.github.com/users/weikhor/subscriptions,https://api.github.com/users/weikhor/orgs,https://api.github.com/users/weikhor/repos,https://api.github.com/users/weikhor/events{/privacy},https://api.github.com/users/weikhor/received_events,User,False
1149229930,https://api.github.com/repos/pandas-dev/pandas/issues/46138,timmy-ops,89028359,MDQ6VXNlcjg5MDI4MzU5,https://avatars.githubusercontent.com/u/89028359?v=4,,https://api.github.com/users/timmy-ops,https://github.com/timmy-ops,https://api.github.com/users/timmy-ops/followers,https://api.github.com/users/timmy-ops/following{/other_user},https://api.github.com/users/timmy-ops/gists{/gist_id},https://api.github.com/users/timmy-ops/starred{/owner}{/repo},https://api.github.com/users/timmy-ops/subscriptions,https://api.github.com/users/timmy-ops/orgs,https://api.github.com/users/timmy-ops/repos,https://api.github.com/users/timmy-ops/events{/privacy},https://api.github.com/users/timmy-ops/received_events,User,False
